cpu,cpu,12,32,30,134651,42925,0.748598,1.59963,3.05107e+06
cpu,cpu,12,32,31,137448,43925,0.733832,1.56241,3.15194e+06
cpu,cpu,12,32,32,133691,43670,0.765942,1.57887,3.25434e+06
cpu,cpu,12,32,33,142754,44032,0.707453,1.58615,3.35533e+06
cpu,cpu,12,32,34,136993,44083,0.750752,1.58228,3.45818e+06
cpu,cpu,12,32,35,140776,44044,0.719664,1.58053,3.55949e+06
cpu,cpu,12,32,36,134363,43850,0.759254,1.56717,3.6615e+06
cpu,cpu,12,32,37,147569,47235,0.694779,1.47578,3.76403e+06
cpu,cpu,12,32,38,147865,45699,0.685164,1.53175,3.86534e+06
cpu,cpu,12,32,39,144599,45543,0.705507,1.53446,3.96736e+06
cpu,cpu,12,32,40,144587,45512,0.703794,1.53207,4.06912e+06
cpu,cpu,12,32,41,121910,40734,0.841013,1.67597,4.17165e+06
cpu,cpu,12,32,42,125306,42592,0.816173,1.585,4.27392e+06
cpu,cpu,12,32,43,132633,42895,0.759988,1.58989,4.37472e+06
cpu,cpu,12,32,44,133237,43916,0.756064,1.53772,4.47546e+06
cpu,cpu,12,32,45,135105,42373,0.749872,1.64108,4.57677e+06
cpu,cpu,12,32,46,126812,43231,0.802446,1.55138,4.67853e+06
cpu,cpu,12,32,47,131268,43407,0.767892,1.55428,4.77933e+06
cpu,cpu,12,32,48,134406,44047,0.755676,1.55022,4.8809e+06
cpu,cpu,12,32,49,127751,43837,0.797047,1.52573,4.98272e+06
cpu,cpu,12,32,50,144879,45250,0.695307,1.53088,5.08346e+06
cu128,cuda,16,24,1,0,18321,11055,5.53856,3.63979,101472
cu128,cuda,16,24,2,0,74944,70172,1.34692,0.0915878,202416
cu128,cuda,16,24,3,0,73380,65963,1.37627,0.154759,303408
cu128,cuda,16,24,4,0,73883,66655,1.36756,0.148299,404448
cu128,cuda,16,24,5,0,75012,66865,1.34633,0.164035,505440
cu128,cuda,16,24,6,0,71487,64544,1.41204,0.151898,606384
cu128,cuda,16,24,7,0,74840,67152,1.34366,0.153839,706944
cu128,cuda,16,24,8,0,73105,65627,1.37621,0.156801,807552
cu128,cuda,16,24,9,0,74533,66876,1.35112,0.154705,908256
cu128,cuda,16,24,10,0,73789,66204,1.36085,0.155905,1.00867e+06
cu128,cuda,16,24,11,0,74803,67186,1.34112,0.152044,1.10899e+06
cu128,cuda,16,24,12,0,73991,66446,1.35519,0.153869,1.20926e+06
cu128,cuda,16,24,13,0,72701,65475,1.38056,0.15234,1.30963e+06
cu128,cuda,16,24,14,0,69947,63125,1.43833,0.155442,1.41024e+06
cu128,cuda,16,24,15,0,71272,64347,1.41766,0.152561,1.51128e+06
cu128,cuda,16,48,1,0,29165,26343,3.52857,0.378022,102912
cu128,cuda,16,48,2,0,124979,112403,0.826505,0.0924671,206208
cu128,cuda,16,48,3,0,122153,102888,0.831477,0.155691,307776
cu128,cuda,16,48,4,0,129308,108246,0.787699,0.153262,409632
cu128,cuda,16,48,5,0,119720,100522,0.846774,0.161715,511008
cu128,cuda,16,48,6,0,122618,103308,0.830675,0.155268,612864
cu128,cuda,16,48,7,0,127063,106627,0.808414,0.154936,715584
cu128,cuda,16,48,8,0,125455,105356,0.809593,0.154446,817152
cu128,cuda,16,48,9,0,127001,106273,0.802765,0.156568,919104
cu128,cuda,16,48,10,0,124185,104474,0.826379,0.155909,1.02173e+06
cu128,cuda,16,48,11,0,127913,106156,0.793283,0.162584,1.1232e+06
cu128,cuda,16,48,12,0,124802,104279,0.823059,0.161982,1.22592e+06
cu128,cuda,16,48,13,0,123934,103923,0.825724,0.159,1.32826e+06
cu128,cuda,16,48,14,0,127836,106381,0.793766,0.160086,1.42973e+06
cu128,cuda,16,48,15,0,127854,106319,0.798155,0.161671,1.53178e+06
cu128,cuda,16,48,16,0,125158,104948,0.824554,0.158788,1.63498e+06
cu128,cuda,16,48,17,0,127331,106360,0.800683,0.157867,1.73693e+06
